pair,run,family,direction,label,params,n_full,full_r,full_rpt,oos_w1,oos_w2,oos_w3,oos_w4,honest_r,oos_trades,oos_rpt,strict,ctrl_pctile,ctrl_null_med,ctrl_null_p95,ctrl_eff_ok,ctrl_beta
EURCHF,C_ext,ext,long,directionlong_exitatr_2_3_familyext_lookback126_q0.1,"{'direction': 'long', 'exit': 'atr_2_3', 'family': 'ext', 'lookback': 126, 'n_down': 5, 'q': 0.1, 'range_filter': False, 'trigger': 'sig'}",97,-6.838,-0.07049,0.329,-0.571,-3.014,-0.691,-3.947,40,-0.09868,0,,,,,
EURCHF,C_ext,ext,long,directionlong_exitatr_2_3_familyext_lookback252_q0.05,"{'direction': 'long', 'exit': 'atr_2_3', 'family': 'ext', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",68,1.062,0.01562,0.716,0.801,-3.662,2.121,-0.023,29,-0.0008,0,,,,,
EURCHF,C_ext,ext,long,directionlong_exitatr_2_3_familyext_lookback252_q0.1,"{'direction': 'long', 'exit': 'atr_2_3', 'family': 'ext', 'lookback': 252, 'n_down': 5, 'q': 0.1, 'range_filter': False, 'trigger': 'sig'}",85,-4.394,-0.0517,0.987,-0.028,-4.256,1.963,-1.334,35,-0.03811,0,,,,,
EURCHF,C_ext,ext,short,directionshort_exitsym3_familyext_lookback126_q0.05,"{'direction': 'short', 'exit': 'sym3', 'family': 'ext', 'lookback': 126, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",129,-7.03,-0.0545,0.021,-1.046,1.071,-2.651,-2.605,51,-0.05109,0,,,,,
EURCHF,C_ext,ext,short,directionshort_exitsym3_familyext_lookback126_q0.1,"{'direction': 'short', 'exit': 'sym3', 'family': 'ext', 'lookback': 126, 'n_down': 5, 'q': 0.1, 'range_filter': False, 'trigger': 'sig'}",151,-4.402,-0.02915,-1.93,-1.319,0.79,-0.539,-2.998,77,-0.03894,0,46.0,-2.601,2.582,1,
EURCHF,C_ext,ext,short,directionshort_exitsym3_familyext_lookback252_q0.05,"{'direction': 'short', 'exit': 'sym3', 'family': 'ext', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",100,-1.934,-0.01934,-0.069,-0.563,0.959,-1.744,-1.417,36,-0.03936,0,,,,,
EURCHF,C_ext,ext,short,directionshort_exitsym3_familyext_lookback252_q0.1,"{'direction': 'short', 'exit': 'sym3', 'family': 'ext', 'lookback': 252, 'n_down': 5, 'q': 0.1, 'range_filter': False, 'trigger': 'sig'}",182,-3.157,-0.01734,-0.765,-1.018,1.385,-1.017,-1.415,56,-0.02527,0,,,,,
EURCHF,C_ext,ext,short,directionshort_exitatr_1.5_1.5_familyext_lookback126_q0.05,"{'direction': 'short', 'exit': 'atr_1.5_1.5', 'family': 'ext', 'lookback': 126, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",130,-6.74,-0.05184,-0.693,-7.036,3.462,0.6,-3.667,54,-0.0679,0,,,,,
EURCHF,C_ext,ext,short,directionshort_exitatr_1.5_1.5_familyext_lookback126_q0.1,"{'direction': 'short', 'exit': 'atr_1.5_1.5', 'family': 'ext', 'lookback': 126, 'n_down': 5, 'q': 0.1, 'range_filter': False, 'trigger': 'sig'}",163,-7.618,-0.04673,-1.736,-7.19,4.167,1.349,-3.411,65,-0.05248,0,47.0,-2.893,7.964,1,
EURCHF,C_ext,ext,short,directionshort_exitatr_1.5_1.5_familyext_lookback252_q0.05,"{'direction': 'short', 'exit': 'atr_1.5_1.5', 'family': 'ext', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",89,-6.37,-0.07157,-1.352,-4.637,4.518,-1.796,-3.267,35,-0.09334,0,,,,,
EURCHF,C_ext,ext,short,directionshort_exitatr_1.5_1.5_familyext_lookback252_q0.1,"{'direction': 'short', 'exit': 'atr_1.5_1.5', 'family': 'ext', 'lookback': 252, 'n_down': 5, 'q': 0.1, 'range_filter': False, 'trigger': 'sig'}",135,9.109,0.06747,0.28,-5.75,4.34,-1.054,-2.184,47,-0.04646,0,,,,,
EURCHF,C_ext,ext,short,directionshort_exitatr_2_3_familyext_lookback126_q0.05,"{'direction': 'short', 'exit': 'atr_2_3', 'family': 'ext', 'lookback': 126, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",60,1.602,0.0267,0.445,-1.596,1.506,0.244,0.599,30,0.01997,0,,,,,
EURCHF,C_ext,ext,short,directionshort_exitatr_2_3_familyext_lookback126_q0.1,"{'direction': 'short', 'exit': 'atr_2_3', 'family': 'ext', 'lookback': 126, 'n_down': 5, 'q': 0.1, 'range_filter': False, 'trigger': 'sig'}",79,-2.869,-0.03631,0.044,-4.657,2.769,0.855,-0.989,38,-0.02602,0,,,,,
EURCHF,C_ext,ext,short,directionshort_exitatr_2_3_familyext_lookback252_q0.05,"{'direction': 'short', 'exit': 'atr_2_3', 'family': 'ext', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",42,3.476,0.08276,0.205,-1.188,3.157,-0.596,1.577,21,0.07511,0,,,,,
EURCHF,C_ext,ext,short,directionshort_exitatr_2_3_familyext_lookback252_q0.1,"{'direction': 'short', 'exit': 'atr_2_3', 'family': 'ext', 'lookback': 252, 'n_down': 5, 'q': 0.1, 'range_filter': False, 'trigger': 'sig'}",63,6.79,0.10777,0.42,-1.179,2.76,1.656,3.657,27,0.13546,0,,,,,
AUDCAD,A_mr,mr,long,directionlong_exitsym3_familymr_n_down3_range_filterFalse,"{'direction': 'long', 'exit': 'sym3', 'family': 'mr', 'lookback': 252, 'n_down': 3, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",288,-13.469,-0.04677,-2.857,-2.513,-2.281,0.469,-7.182,113,-0.06356,0,,,,,
AUDCAD,A_mr,mr,long,directionlong_exitsym3_familymr_n_down3_range_filterTrue,"{'direction': 'long', 'exit': 'sym3', 'family': 'mr', 'lookback': 252, 'n_down': 3, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",241,-4.236,-0.01758,-1.92,0.171,0.274,0.922,-0.554,97,-0.00571,0,,,,,
AUDCAD,A_mr,mr,long,directionlong_exitsym3_familymr_n_down4_range_filterFalse,"{'direction': 'long', 'exit': 'sym3', 'family': 'mr', 'lookback': 252, 'n_down': 4, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",274,-9.598,-0.03503,-2.192,-0.901,-2.562,0.925,-4.73,103,-0.04592,0,,,,,
AUDCAD,A_mr,mr,long,directionlong_exitsym3_familymr_n_down4_range_filterTrue,"{'direction': 'long', 'exit': 'sym3', 'family': 'mr', 'lookback': 252, 'n_down': 4, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",234,-2.348,-0.01003,-2.241,1.562,0.04,0.776,0.137,91,0.00151,0,74.5,-2.163,3.554,1,
AUDCAD,A_mr,mr,long,directionlong_exitsym3_familymr_n_down5_range_filterFalse,"{'direction': 'long', 'exit': 'sym3', 'family': 'mr', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",247,-10.179,-0.04121,-2.126,0.143,-1.65,0.077,-3.556,104,-0.03419,0,,,,,
AUDCAD,A_mr,mr,long,directionlong_exitsym3_familymr_n_down5_range_filterTrue,"{'direction': 'long', 'exit': 'sym3', 'family': 'mr', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",208,-4.084,-0.01963,-2.175,2.563,-0.504,-0.012,-0.129,89,-0.00144,0,63.5,-1.293,4.205,1,
AUDCAD,A_mr,mr,long,directionlong_exitsym10_familymr_n_down3_range_filterFalse,"{'direction': 'long', 'exit': 'sym10', 'family': 'mr', 'lookback': 252, 'n_down': 3, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",159,-2.232,-0.01404,-1.063,0.464,-0.808,-0.177,-1.584,51,-0.03107,0,,,,,
AUDCAD,A_mr,mr,long,directionlong_exitsym10_familymr_n_down3_range_filterTrue,"{'direction': 'long', 'exit': 'sym10', 'family': 'mr', 'lookback': 252, 'n_down': 3, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",138,-1.72,-0.01247,-1.112,0.624,-1.027,0.337,-1.178,43,-0.02739,0,,,,,
AUDCAD,A_mr,mr,long,directionlong_exitsym10_familymr_n_down4_range_filterFalse,"{'direction': 'long', 'exit': 'sym10', 'family': 'mr', 'lookback': 252, 'n_down': 4, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",164,-2.479,-0.01511,-1.165,0.537,-0.831,0.218,-1.241,51,-0.02434,0,,,,,
AUDCAD,A_mr,mr,long,directionlong_exitsym10_familymr_n_down4_range_filterTrue,"{'direction': 'long', 'exit': 'sym10', 'family': 'mr', 'lookback': 252, 'n_down': 4, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",144,-2.484,-0.01725,-1.18,0.674,-1.037,0.223,-1.32,42,-0.03142,0,,,,,
AUDCAD,A_mr,mr,long,directionlong_exitsym10_familymr_n_down5_range_filterFalse,"{'direction': 'long', 'exit': 'sym10', 'family': 'mr', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",146,-1.819,-0.01246,-1.253,0.542,-0.876,0.168,-1.42,47,-0.03021,0,,,,,
AUDCAD,A_mr,mr,long,directionlong_exitsym10_familymr_n_down5_range_filterTrue,"{'direction': 'long', 'exit': 'sym10', 'family': 'mr', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",123,-1.89,-0.01537,-1.268,0.666,-1.037,0.168,-1.471,39,-0.03771,0,,,,,
AUDCAD,A_mr,mr,long,directionlong_exitatr_1.5_1.5_familymr_n_down3_range_filterFalse,"{'direction': 'long', 'exit': 'atr_1.5_1.5', 'family': 'mr', 'lookback': 252, 'n_down': 3, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",272,-21.101,-0.07758,-5.691,2.645,-4.946,-2.268,-10.26,116,-0.08845,0,,,,,
AUDCAD,A_mr,mr,long,directionlong_exitatr_1.5_1.5_familymr_n_down3_range_filterTrue,"{'direction': 'long', 'exit': 'atr_1.5_1.5', 'family': 'mr', 'lookback': 252, 'n_down': 3, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",258,-22.625,-0.08769,-8.791,2.752,-2.899,-1.15,-10.087,112,-0.09006,0,,,,,
AUDCAD,A_mr,mr,long,directionlong_exitatr_1.5_1.5_familymr_n_down4_range_filterFalse,"{'direction': 'long', 'exit': 'atr_1.5_1.5', 'family': 'mr', 'lookback': 252, 'n_down': 4, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",258,-26.619,-0.10317,-5.592,0.784,-5.824,0.498,-10.134,114,-0.0889,0,,,,,
AUDCAD,A_mr,mr,long,directionlong_exitatr_1.5_1.5_familymr_n_down4_range_filterTrue,"{'direction': 'long', 'exit': 'atr_1.5_1.5', 'family': 'mr', 'lookback': 252, 'n_down': 4, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",238,-21.863,-0.09186,-5.592,0.897,-4.186,-1.251,-10.132,105,-0.09649,0,,,,,
AUDCAD,A_mr,mr,long,directionlong_exitatr_1.5_1.5_familymr_n_down5_range_filterFalse,"{'direction': 'long', 'exit': 'atr_1.5_1.5', 'family': 'mr', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",229,-14.6,-0.06376,-3.442,2.816,-5.233,-2.182,-8.041,101,-0.07961,0,,,,,
AUDCAD,A_mr,mr,long,directionlong_exitatr_1.5_1.5_familymr_n_down5_range_filterTrue,"{'direction': 'long', 'exit': 'atr_1.5_1.5', 'family': 'mr', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",211,-13.846,-0.06562,-3.442,1.1,-3.184,-3.027,-8.553,92,-0.09297,0,,,,,
AUDCAD,A_mr,mr,long,directionlong_exitatr_2_3_familymr_n_down3_range_filterFalse,"{'direction': 'long', 'exit': 'atr_2_3', 'family': 'mr', 'lookback': 252, 'n_down': 3, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",141,-13.831,-0.09809,-4.473,-0.919,-0.816,1.245,-4.962,62,-0.08004,0,,,,,
AUDCAD,A_mr,mr,long,directionlong_exitatr_2_3_familymr_n_down3_range_filterTrue,"{'direction': 'long', 'exit': 'atr_2_3', 'family': 'mr', 'lookback': 252, 'n_down': 3, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",143,-13.189,-0.09223,-6.677,1.73,-0.815,1.113,-4.649,66,-0.07045,0,,,,,
AUDCAD,A_mr,mr,long,directionlong_exitatr_2_3_familymr_n_down4_range_filterFalse,"{'direction': 'long', 'exit': 'atr_2_3', 'family': 'mr', 'lookback': 252, 'n_down': 4, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",136,-10.497,-0.07718,-4.073,2.73,-0.773,0.609,-1.507,62,-0.02431,0,,,,,
AUDCAD,A_mr,mr,long,directionlong_exitatr_2_3_familymr_n_down4_range_filterTrue,"{'direction': 'long', 'exit': 'atr_2_3', 'family': 'mr', 'lookback': 252, 'n_down': 4, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",131,-5.48,-0.04183,-3.83,3.745,0.873,0.355,1.143,61,0.01874,0,81.0,-2.878,5.402,1,
AUDCAD,A_mr,mr,long,directionlong_exitatr_2_3_familymr_n_down5_range_filterFalse,"{'direction': 'long', 'exit': 'atr_2_3', 'family': 'mr', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",137,-9.92,-0.07241,-6.103,3.602,-1.238,1.868,-1.871,64,-0.02923,0,,,,,
AUDCAD,A_mr,mr,long,directionlong_exitatr_2_3_familymr_n_down5_range_filterTrue,"{'direction': 'long', 'exit': 'atr_2_3', 'family': 'mr', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",128,-5.772,-0.04509,-4.459,3.982,0.408,1.619,1.549,59,0.02625,0,,,,,
AUDCAD,A_mr,mr,short,directionshort_exitsym3_familymr_n_down3_range_filterFalse,"{'direction': 'short', 'exit': 'sym3', 'family': 'mr', 'lookback': 252, 'n_down': 3, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",271,4.599,0.01697,-0.396,0.312,0.84,0.805,1.562,89,0.01755,0,,,,,
AUDCAD,A_mr,mr,short,directionshort_exitsym3_familymr_n_down3_range_filterTrue,"{'direction': 'short', 'exit': 'sym3', 'family': 'mr', 'lookback': 252, 'n_down': 3, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",215,4.784,0.02225,1.993,0.271,0.832,0.203,3.299,70,0.04713,1,92.0,-0.933,4.23,1,
AUDCAD,A_mr,mr,short,directionshort_exitsym3_familymr_n_down4_range_filterFalse,"{'direction': 'short', 'exit': 'sym3', 'family': 'mr', 'lookback': 252, 'n_down': 4, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",243,-0.975,-0.00401,-0.552,-0.717,-0.596,0.196,-1.669,82,-0.02035,0,,,,,
AUDCAD,A_mr,mr,short,directionshort_exitsym3_familymr_n_down4_range_filterTrue,"{'direction': 'short', 'exit': 'sym3', 'family': 'mr', 'lookback': 252, 'n_down': 4, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",202,1.509,0.00747,1.917,-0.717,0.07,-0.093,1.177,68,0.0173,0,,,,,
AUDCAD,A_mr,mr,short,directionshort_exitsym3_familymr_n_down5_range_filterFalse,"{'direction': 'short', 'exit': 'sym3', 'family': 'mr', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",213,2.103,0.00987,-0.317,0.324,1.937,-0.067,1.878,72,0.02608,0,,,,,
AUDCAD,A_mr,mr,short,directionshort_exitsym3_familymr_n_down5_range_filterTrue,"{'direction': 'short', 'exit': 'sym3', 'family': 'mr', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",182,1.95,0.01072,0.786,0.324,1.469,-0.357,2.223,62,0.03585,0,86.5,-1.277,4.113,1,
AUDCAD,A_mr,mr,short,directionshort_exitsym10_familymr_n_down3_range_filterFalse,"{'direction': 'short', 'exit': 'sym10', 'family': 'mr', 'lookback': 252, 'n_down': 3, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",117,0.842,0.00719,0.333,0.186,-0.226,-0.64,-0.347,21,-0.01652,0,,,,,
AUDCAD,A_mr,mr,short,directionshort_exitsym10_familymr_n_down3_range_filterTrue,"{'direction': 'short', 'exit': 'sym10', 'family': 'mr', 'lookback': 252, 'n_down': 3, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",103,1.918,0.01863,0.383,0.173,-0.226,-0.692,-0.362,18,-0.0201,0,,,,,
AUDCAD,A_mr,mr,short,directionshort_exitsym10_familymr_n_down4_range_filterFalse,"{'direction': 'short', 'exit': 'sym10', 'family': 'mr', 'lookback': 252, 'n_down': 4, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",117,0.539,0.00461,0.288,0.171,-0.161,-0.626,-0.328,19,-0.01729,0,,,,,
AUDCAD,A_mr,mr,short,directionshort_exitsym10_familymr_n_down4_range_filterTrue,"{'direction': 'short', 'exit': 'sym10', 'family': 'mr', 'lookback': 252, 'n_down': 4, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",100,1.52,0.0152,0.338,0.171,-0.161,-0.668,-0.321,17,-0.01886,0,,,,,
AUDCAD,A_mr,mr,short,directionshort_exitsym10_familymr_n_down5_range_filterFalse,"{'direction': 'short', 'exit': 'sym10', 'family': 'mr', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",117,1.47,0.01257,0.343,0.111,0.231,0.717,1.402,29,0.04836,0,,,,,
AUDCAD,A_mr,mr,short,directionshort_exitsym10_familymr_n_down5_range_filterTrue,"{'direction': 'short', 'exit': 'sym10', 'family': 'mr', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",106,2.72,0.02566,0.338,0.111,0.216,0.827,1.493,27,0.05528,1,,,,,
AUDCAD,A_mr,mr,short,directionshort_exitatr_1.5_1.5_familymr_n_down3_range_filterFalse,"{'direction': 'short', 'exit': 'atr_1.5_1.5', 'family': 'mr', 'lookback': 252, 'n_down': 3, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",263,-17.913,-0.06811,1.762,-4.244,-7.884,0.602,-9.764,99,-0.09863,0,,,,,
AUDCAD,A_mr,mr,short,directionshort_exitatr_1.5_1.5_familymr_n_down3_range_filterTrue,"{'direction': 'short', 'exit': 'atr_1.5_1.5', 'family': 'mr', 'lookback': 252, 'n_down': 3, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",239,-7.085,-0.02965,2.909,-3.211,-3.88,0.682,-3.501,91,-0.03847,0,,,,,
AUDCAD,A_mr,mr,short,directionshort_exitatr_1.5_1.5_familymr_n_down4_range_filterFalse,"{'direction': 'short', 'exit': 'atr_1.5_1.5', 'family': 'mr', 'lookback': 252, 'n_down': 4, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",237,-14.932,-0.063,2.8,-3.036,-5.849,0.583,-5.502,91,-0.06046,0,,,,,
AUDCAD,A_mr,mr,short,directionshort_exitatr_1.5_1.5_familymr_n_down4_range_filterTrue,"{'direction': 'short', 'exit': 'atr_1.5_1.5', 'family': 'mr', 'lookback': 252, 'n_down': 4, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",219,-6.384,-0.02915,4.86,-3.036,-3.806,-0.366,-2.348,86,-0.02731,0,,,,,
AUDCAD,A_mr,mr,short,directionshort_exitatr_1.5_1.5_familymr_n_down5_range_filterFalse,"{'direction': 'short', 'exit': 'atr_1.5_1.5', 'family': 'mr', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",204,-10.658,-0.05225,3.908,0.014,-4.752,0.815,-0.015,78,-0.00019,0,,,,,
AUDCAD,A_mr,mr,short,directionshort_exitatr_1.5_1.5_familymr_n_down5_range_filterTrue,"{'direction': 'short', 'exit': 'atr_1.5_1.5', 'family': 'mr', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",194,-4.347,-0.02241,3.924,1.047,-3.726,0.792,2.036,76,0.02679,0,66.0,-0.417,8.865,1,
AUDCAD,A_mr,mr,short,directionshort_exitatr_2_3_familymr_n_down3_range_filterFalse,"{'direction': 'short', 'exit': 'atr_2_3', 'family': 'mr', 'lookback': 252, 'n_down': 3, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",147,3.187,0.02168,-0.043,1.657,-0.234,1.892,3.272,52,0.06293,0,,,,,
AUDCAD,A_mr,mr,short,directionshort_exitatr_2_3_familymr_n_down3_range_filterTrue,"{'direction': 'short', 'exit': 'atr_2_3', 'family': 'mr', 'lookback': 252, 'n_down': 3, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",135,0.475,0.00351,-0.663,1.661,-0.867,0.62,0.751,48,0.01565,0,,,,,
AUDCAD,A_mr,mr,short,directionshort_exitatr_2_3_familymr_n_down4_range_filterFalse,"{'direction': 'short', 'exit': 'atr_2_3', 'family': 'mr', 'lookback': 252, 'n_down': 4, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",134,-3.473,-0.02592,0.385,-0.616,-0.234,1.887,1.422,49,0.02903,0,,,,,
AUDCAD,A_mr,mr,short,directionshort_exitatr_2_3_familymr_n_down4_range_filterTrue,"{'direction': 'short', 'exit': 'atr_2_3', 'family': 'mr', 'lookback': 252, 'n_down': 4, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",126,-3.608,-0.02864,0.396,-0.616,-0.867,0.618,-0.469,46,-0.01019,0,,,,,
AUDCAD,A_mr,mr,short,directionshort_exitatr_2_3_familymr_n_down5_range_filterFalse,"{'direction': 'short', 'exit': 'atr_2_3', 'family': 'mr', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",130,-1.108,-0.00852,0.382,1.009,1.414,1.259,4.065,48,0.08468,0,,,,,
AUDCAD,A_mr,mr,short,directionshort_exitatr_2_3_familymr_n_down5_range_filterTrue,"{'direction': 'short', 'exit': 'atr_2_3', 'family': 'mr', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",122,0.404,0.00331,0.394,1.009,1.795,1.637,4.835,44,0.10988,0,,,,,
AUDCAD,B_cross,cross,long,directionlong_exitatr_1.5_1.5_familycross_triggersig,"{'direction': 'long', 'exit': 'atr_1.5_1.5', 'family': 'cross', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",211,-22.313,-0.10575,-4.847,-1.947,-0.889,-1.164,-8.848,84,-0.10533,0,40.5,-7.665,3.01,1,
AUDCAD,B_cross,cross,long,directionlong_exitatr_1.5_1.5_familycross_triggerzero,"{'direction': 'long', 'exit': 'atr_1.5_1.5', 'family': 'cross', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'zero'}",87,-4.666,-0.05363,-2.339,-1.377,4.556,0.376,1.216,35,0.03473,0,,,,,
AUDCAD,B_cross,cross,long,directionlong_exitatr_2_3_familycross_triggersig,"{'direction': 'long', 'exit': 'atr_2_3', 'family': 'cross', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",140,2.001,0.01429,-4.148,0.532,0.044,1.874,-1.698,59,-0.02878,0,,,,,
AUDCAD,B_cross,cross,long,directionlong_exitatr_2_3_familycross_triggerzero,"{'direction': 'long', 'exit': 'atr_2_3', 'family': 'cross', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'zero'}",69,-1.304,-0.0189,1.149,-1.493,-0.491,-1.748,-2.583,31,-0.08331,0,,,,,
AUDCAD,B_cross,cross,short,directionshort_exitatr_1.5_1.5_familycross_triggersig,"{'direction': 'short', 'exit': 'atr_1.5_1.5', 'family': 'cross', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",214,-12.657,-0.05915,1.708,-2.009,2.077,1.185,2.961,85,0.03483,0,67.0,-0.192,11.618,1,
AUDCAD,B_cross,cross,short,directionshort_exitatr_1.5_1.5_familycross_triggerzero,"{'direction': 'short', 'exit': 'atr_1.5_1.5', 'family': 'cross', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'zero'}",89,7.495,0.08421,1.513,-1.37,6.496,-2.083,4.557,36,0.12658,0,,,,,
AUDCAD,B_cross,cross,short,directionshort_exitatr_2_3_familycross_triggersig,"{'direction': 'short', 'exit': 'atr_2_3', 'family': 'cross', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",158,-0.74,-0.00468,1.741,1.92,1.938,0.543,6.143,71,0.08652,0,76.5,2.537,9.218,0,
AUDCAD,B_cross,cross,short,directionshort_exitatr_2_3_familycross_triggerzero,"{'direction': 'short', 'exit': 'atr_2_3', 'family': 'cross', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'zero'}",79,11.59,0.14671,1.755,0.781,3.808,-3.194,3.15,35,0.09001,0,,,,,
AUDCAD,B_hold,cross,long,directionlong_exithold20_sl3_familycross_triggersig,"{'direction': 'long', 'exit': 'hold20_sl3', 'family': 'cross', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",169,-11.808,-0.06987,-5.908,-0.887,-0.159,0.204,-6.749,66,-0.10226,0,54.5,-7.477,-0.099,1,
AUDCAD,B_hold,cross,long,directionlong_exithold20_sl3_familycross_triggerzero,"{'direction': 'long', 'exit': 'hold20_sl3', 'family': 'cross', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'zero'}",77,-5.178,-0.06725,0.036,-2.68,-0.182,-3.078,-5.903,33,-0.17889,0,,,,,
AUDCAD,B_hold,cross,short,directionshort_exithold20_sl3_familycross_triggersig,"{'direction': 'short', 'exit': 'hold20_sl3', 'family': 'cross', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",171,-13.196,-0.07717,0.309,-3.464,3.335,-4.623,-4.443,73,-0.06087,0,22.5,-0.98,6.283,0,
AUDCAD,B_hold,cross,short,directionshort_exithold20_sl3_familycross_triggerzero,"{'direction': 'short', 'exit': 'hold20_sl3', 'family': 'cross', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'zero'}",83,11.949,0.14397,2.677,-0.239,3.97,-4.402,2.006,36,0.05572,0,,,,,
AUDCAD,C_ext,ext,long,directionlong_exitsym3_familyext_lookback126_q0.05,"{'direction': 'long', 'exit': 'sym3', 'family': 'ext', 'lookback': 126, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",160,2.942,0.01839,1.025,0.02,3.01,0.298,4.352,69,0.06308,0,98.5,-1.758,2.564,1,
